Source,Target,Weight,Type
992dba42764120b91b89e47f9c9c38d4934974de,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,3,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
9d3e1def9693290c0edeca3ea92ff6a16531dab6,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
a632ae42af3826b0e7906d7750c7014f854dc3ff,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
c98b3f582b84f67e01b05f688e6dc5e32c547458,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
5b407b8455c4b5d952612723e47933d30cac4e5e,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,ba9c0d15f510db12f6343f3c8ad6a81b597ee1b5,1,Undirected
b09e56edb8f2cf9d995cef8f3c8c4292cb17fe3a,b09e56edb8f2cf9d995cef8f3c8c4292cb17fe3a,1,Undirected
0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,cbebde929642f59a9352964f5437a3e1e1fae018,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,cbebde929642f59a9352964f5437a3e1e1fae018,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,cbebde929642f59a9352964f5437a3e1e1fae018,1,Undirected
5276dd889e0fa2c1c8e0eb66b8ad42453f365773,0fa7489b4b72a8fa0c53cfed7f67b24072b23117,1,Undirected
1bcec2e44fd7d1ab52f41b77e71bfeef06526a79,0fa7489b4b72a8fa0c53cfed7f67b24072b23117,1,Undirected
0fa7489b4b72a8fa0c53cfed7f67b24072b23117,0fa7489b4b72a8fa0c53cfed7f67b24072b23117,2,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,0fa7489b4b72a8fa0c53cfed7f67b24072b23117,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,0fa7489b4b72a8fa0c53cfed7f67b24072b23117,2,Undirected
be271761175a2caff2193e29fc25d1fcc24d0545,74536c03a40a10eadf0521a81e1eb738e503376c,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,74536c03a40a10eadf0521a81e1eb738e503376c,1,Undirected
9bf903d495d35f857a78886b72d8ce36f8931a9a,74536c03a40a10eadf0521a81e1eb738e503376c,2,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,74536c03a40a10eadf0521a81e1eb738e503376c,1,Undirected
8d53116a1410e213a22da8f0ab67fa1156a11a09,74536c03a40a10eadf0521a81e1eb738e503376c,1,Undirected
e543afa5120789d30479bf8185d5bce88bad69dc,0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,1,Undirected
0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,2,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,2,Undirected
8451224099497aa958275996864741fb0f9c2f02,0f42f04c54fabc2e5d207ca3138a233cfcda2a4c,1,Undirected
17f06fc5302baad1f4575b2d7420021bf53eb5ff,38764cdf4a8f023834a4d975460965ae6d5fefc3,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,38764cdf4a8f023834a4d975460965ae6d5fefc3,1,Undirected
5523444d63b3157a9657585745a19e5c59be1278,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
610a1c79c061f8092615720dd3e881cf1f4d9770,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
9428287e0d556602465723ee5490c6b489836ce4,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
a58032a0b5dec3ea111ec4926f61bb2d0457e2d1,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
9bf903d495d35f857a78886b72d8ce36f8931a9a,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
4fc84557350f50267bdbff128611f1dde064c661,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
922d1e79fb3e777bd20abc8154547575ec5f7542,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
6e6907a7905933471928688466ae0d067728f63e,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
2a76d4f4a33c6e171600e93ef68c2577d060d911,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
65246f02419cfc238208bb5435be98f0b9e4f66b,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
b9b629679509b44cc0749d9167aa3a1b48cabbe3,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
f3ef36dbf9e6b5db49b1795daa33f0a2294a52cd,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
f6639de79dc065c89b763a800dc00d295c911f2f,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
959eea866ac54ac74f3da606285387f5b6e52381,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
93a1554ee420c847bd1dcdaae1401ebf856c1a43,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,80c14041fe3ec454cb74c29fa869d6ab93c0b5ea,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,65246f02419cfc238208bb5435be98f0b9e4f66b,1,Undirected
e8ad9bb75a43ad469d31d1bc5b57d0560011ca18,65246f02419cfc238208bb5435be98f0b9e4f66b,1,Undirected
36a3edd8e7e76aad8302dad9ec7c4b58a6c1ae5e,65246f02419cfc238208bb5435be98f0b9e4f66b,1,Undirected
5f990b3720be3db2e2d6eeedd0adaa787f912164,65246f02419cfc238208bb5435be98f0b9e4f66b,1,Undirected
452ba738160a4d94258f83c51a3dccfc4c596519,a632ae42af3826b0e7906d7750c7014f854dc3ff,1,Undirected
240a480dd78ecc3091893fb65bd1ea99979ed618,a632ae42af3826b0e7906d7750c7014f854dc3ff,3,Undirected
65246f02419cfc238208bb5435be98f0b9e4f66b,a632ae42af3826b0e7906d7750c7014f854dc3ff,1,Undirected
17f06fc5302baad1f4575b2d7420021bf53eb5ff,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
240a480dd78ecc3091893fb65bd1ea99979ed618,c2e824b58d7ac5620b545b4bda8a8da9bd297973,1,Undirected
c2e824b58d7ac5620b545b4bda8a8da9bd297973,c2e824b58d7ac5620b545b4bda8a8da9bd297973,3,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,c2e824b58d7ac5620b545b4bda8a8da9bd297973,1,Undirected
26b7799d5fa65a09fa547b2145c40f6e83f13874,c2e824b58d7ac5620b545b4bda8a8da9bd297973,1,Undirected
eb2772dc33d439ceeb31da408db3d77f86ab24cf,c2e824b58d7ac5620b545b4bda8a8da9bd297973,1,Undirected
17f06fc5302baad1f4575b2d7420021bf53eb5ff,c2e824b58d7ac5620b545b4bda8a8da9bd297973,1,Undirected
a3515f40e81ef8d5ae6f100c700b66dfc0133200,a3515f40e81ef8d5ae6f100c700b66dfc0133200,5,Undirected
22b5be10fa7dd4541a2470369c6760d2ad84f552,a3515f40e81ef8d5ae6f100c700b66dfc0133200,3,Undirected
2fb35878a92081420d5302b01229b6383077837c,a3515f40e81ef8d5ae6f100c700b66dfc0133200,2,Undirected
341010fd76bf74bc0c1178a5b8794f98dae8cfa2,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
d70bfe5a669fd4580c1c305928e30d4a7458cfbd,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
e97b7adb1cdf7b0b5646fe7fcd302accd9425f9a,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
64d3cef222b593fe2214e83eca862c5f3ca68f79,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
ef157991c5ffbcac0106337ff894ecefa059b773,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
1485c7f7fda2b56a41444fb43dea0d6094e093c9,f9b11f33d351ed3eac32e0d0054f4c2525251237,3,Undirected
f9b11f33d351ed3eac32e0d0054f4c2525251237,f9b11f33d351ed3eac32e0d0054f4c2525251237,2,Undirected
e1b70e39b847b881345dc774f94f1ab490244c33,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
78d3b38fb6fe15e584adb662b67b50ac6ed35ee8,9e75e979ebfb58287796ae687f84808f0723102e,1,Undirected
e572d02c253d405723d473dc3df58ccf5635d435,9e75e979ebfb58287796ae687f84808f0723102e,1,Undirected
04d84fdedd4b188a5f06a708942e49adeeb4d571,bbb79bbe21653710e44d4d4663dfd0a9183185a3,1,Undirected
2563b271245b2a060264fcbc00d85a5c75a0d7b6,bbb79bbe21653710e44d4d4663dfd0a9183185a3,2,Undirected
a355566eac223518d6d69a35c14a58cbf8ce8e8e,9070b481e99be5e54d72aac66c6d3ebd46072dd7,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,9070b481e99be5e54d72aac66c6d3ebd46072dd7,2,Undirected
6980ca21eddf39f213fd1050bfd9f933e07a9892,9070b481e99be5e54d72aac66c6d3ebd46072dd7,2,Undirected
9070b481e99be5e54d72aac66c6d3ebd46072dd7,9070b481e99be5e54d72aac66c6d3ebd46072dd7,2,Undirected
378b150303d3186b82bb9d6e76391a8d0e602363,9070b481e99be5e54d72aac66c6d3ebd46072dd7,1,Undirected
833d9c1a9ba1b80ce5fea81f33bd0db0ca65bc97,9070b481e99be5e54d72aac66c6d3ebd46072dd7,1,Undirected
751e52d3dd980c731dce4a32afeef42ee54d3175,9070b481e99be5e54d72aac66c6d3ebd46072dd7,1,Undirected
431318a6bc980d68cc04831018069c679d8531a2,9070b481e99be5e54d72aac66c6d3ebd46072dd7,1,Undirected
380cbfbec9a7b11bbe15e66fe29421d2e73be985,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
ac18a9d8b74c7a9265523e7018e94267456154a3,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
5568b7f076a994ad70b628526fbac67a735d5404,9df6a45c81da3bedfa002208f35c456ac22d2a41,8,Undirected
1bc135ecf44a30f281cc3689f481e7fadff9e16b,9df6a45c81da3bedfa002208f35c456ac22d2a41,2,Undirected
cd13d968412af4eff20c178608300912e6aa9f16,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
0f2f97677f39fdabf33499c52212ddfc98f3ea0b,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
e241aa03593d042e484736fbe7005caf3992e23c,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
2563b271245b2a060264fcbc00d85a5c75a0d7b6,9df6a45c81da3bedfa002208f35c456ac22d2a41,1,Undirected
4954a30b3d7a872e2d3840405b89d67331fe03a2,f71ee8598e24c81a52b1bd5c1045bf66d86b3156,1,Undirected
5a146224697d7a0f40eceb1bb81e9f99f8d6d121,f71ee8598e24c81a52b1bd5c1045bf66d86b3156,1,Undirected
1990a8cd34d05e7b5c286a3418d29eb6bb5f0397,f71ee8598e24c81a52b1bd5c1045bf66d86b3156,2,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,f71ee8598e24c81a52b1bd5c1045bf66d86b3156,2,Undirected
f71ee8598e24c81a52b1bd5c1045bf66d86b3156,f71ee8598e24c81a52b1bd5c1045bf66d86b3156,2,Undirected
612dc4428a67863a249a873366d74b9f488c5e2a,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
be271761175a2caff2193e29fc25d1fcc24d0545,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
1c27c1615aaf7c28bc18d731f5ac05d49948de82,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
20b9103aaf76f5c861c4218a7c8431f38eaf136f,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
610a1c79c061f8092615720dd3e881cf1f4d9770,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
64d3cef222b593fe2214e83eca862c5f3ca68f79,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
f373d8713778c27eabda1cee5426b9b386d22b01,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,2,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
17f87f8df3a325d30d3a3199384706ecdf521012,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
2a0b228b715442736183b9ca01b2e77b3e2f2019,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
1fbd8ddf63fbc344055304c93f9447be1151857d,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
2a76d4f4a33c6e171600e93ef68c2577d060d911,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
9ac9cfa7d57d7426cf00faf441df2419c86b5ed6,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
2fb35878a92081420d5302b01229b6383077837c,e9e43e1373ed953d17a2a621b7bfa69d1ece865f,1,Undirected
aa8d497ae9a610ffeacc9593c014c7add67b59fb,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,1,Undirected
816e745a93703271f7ce0b6432cdfba394a51eb4,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,1,Undirected
0f6d1f158e5245588d5f16ae7d3f4ad7d703e679,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,3,Undirected
43223404ae849d4d51a50b3566be15ac234d35ca,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,1,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,4,Undirected
5f7e7ca03085db6a6ebc3efc138448e01b826651,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,1,Undirected
c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,c9bc27854c49a55724726c2f9ecad5c1ddd05f1c,2,Undirected
378f81a7d13695380d9a15bb55fe33f9a761e18f,748a194080210affea1637d40586ddf33ec24800,2,Undirected
731bd6268ce7643d182e817f66462e242ab72e20,748a194080210affea1637d40586ddf33ec24800,1,Undirected
dd25ab4e558f041cfeccd0e696a6d6cfd2fa5926,748a194080210affea1637d40586ddf33ec24800,1,Undirected
782469d2b595cd75e633985a33ebdaca7ae2d5ad,748a194080210affea1637d40586ddf33ec24800,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,748a194080210affea1637d40586ddf33ec24800,9,Undirected
e92f15aebfec575105605b6c7a3b13a55e21e581,748a194080210affea1637d40586ddf33ec24800,5,Undirected
748a194080210affea1637d40586ddf33ec24800,748a194080210affea1637d40586ddf33ec24800,6,Undirected
f71ee8598e24c81a52b1bd5c1045bf66d86b3156,748a194080210affea1637d40586ddf33ec24800,4,Undirected
54cddb3124ff091f53cc97e8c245b9e6284ef40a,748a194080210affea1637d40586ddf33ec24800,1,Undirected
74536c03a40a10eadf0521a81e1eb738e503376c,3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,1,Undirected
a9806391e90b8858cf676f7ba7045d18d8cce3f5,3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,1,Undirected
1c27c1615aaf7c28bc18d731f5ac05d49948de82,3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,1,Undirected
3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,2,Undirected
2563b271245b2a060264fcbc00d85a5c75a0d7b6,3ccd9bfb0deff4098b9cfbd0874d6b5fdb04c577,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,ca12b31e5d8a5e15d204167304a517e9d3e17b94,1,Undirected
ca12b31e5d8a5e15d204167304a517e9d3e17b94,ca12b31e5d8a5e15d204167304a517e9d3e17b94,1,Undirected
5a047145d972af8a184cf2d5a2b1f9f1d050b4dc,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,8,Undirected
65246f02419cfc238208bb5435be98f0b9e4f66b,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,2,Undirected
8fed2a5351841bc560f12075ff00405d5451a22e,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,1,Undirected
0f3d10ae95638138781843466bce2c3c4f3e57e0,9e75e979ebfb58287796ae687f84808f0723102e,2,Undirected
bfbb19c9687677e86a4ff17fd5588acfdd1d596e,e7d9f8af075356048079aea0c55e2c0d6a4aff85,2,Undirected
748a194080210affea1637d40586ddf33ec24800,e7d9f8af075356048079aea0c55e2c0d6a4aff85,1,Undirected
e7d9f8af075356048079aea0c55e2c0d6a4aff85,e7d9f8af075356048079aea0c55e2c0d6a4aff85,1,Undirected
f3deda4b6c24e7c076bff0c2e9b333b67085aa95,5568b7f076a994ad70b628526fbac67a735d5404,2,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,5568b7f076a994ad70b628526fbac67a735d5404,3,Undirected
5568b7f076a994ad70b628526fbac67a735d5404,5568b7f076a994ad70b628526fbac67a735d5404,2,Undirected
2fb35878a92081420d5302b01229b6383077837c,5568b7f076a994ad70b628526fbac67a735d5404,1,Undirected
9076709fdd75a4c79d4356c66cd6de0de61e67fb,e4d938d55400b8e3d4b581d3bf2fdedbd94ee395,1,Undirected
2563b271245b2a060264fcbc00d85a5c75a0d7b6,e4d938d55400b8e3d4b581d3bf2fdedbd94ee395,1,Undirected
e4d938d55400b8e3d4b581d3bf2fdedbd94ee395,e4d938d55400b8e3d4b581d3bf2fdedbd94ee395,1,Undirected
b050aec87bba78fb81a22a02b14bb0332876605e,8692a6b80006a804eb53669d411648f688d7460a,2,Undirected
63a2f17363c6d4b19183eac28c7781a1564ef879,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
976be2197cbe49d191680c9bdbd6aec162f7e681,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
8692a6b80006a804eb53669d411648f688d7460a,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
1990a8cd34d05e7b5c286a3418d29eb6bb5f0397,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
17376f52bc7b94638b8b3f0e271e92622dae4e22,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
2f27bd4df60e80a3a18976d316b5264bfd3fe6f2,8692a6b80006a804eb53669d411648f688d7460a,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,4947f00f31b917a1be3210869fc4b0e4a71c9c8f,2,Undirected
4947f00f31b917a1be3210869fc4b0e4a71c9c8f,4947f00f31b917a1be3210869fc4b0e4a71c9c8f,5,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,5568b7f076a994ad70b628526fbac67a735d5404,2,Undirected
992dba42764120b91b89e47f9c9c38d4934974de,5568b7f076a994ad70b628526fbac67a735d5404,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,5568b7f076a994ad70b628526fbac67a735d5404,1,Undirected
ad7c6e51d4beb8ad8f1b42ac746bcc2ab59c4e86,2840f22c34a373f32af89af99e24041623cf5815,2,Undirected
2840f22c34a373f32af89af99e24041623cf5815,2840f22c34a373f32af89af99e24041623cf5815,2,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,2840f22c34a373f32af89af99e24041623cf5815,1,Undirected
8ca29a50509e10cea5e285fc0710b797c270c208,2840f22c34a373f32af89af99e24041623cf5815,1,Undirected
4c60ee15a0ec8b326a62e5cf00d156c66dcf39b2,2840f22c34a373f32af89af99e24041623cf5815,1,Undirected
e92f15aebfec575105605b6c7a3b13a55e21e581,2840f22c34a373f32af89af99e24041623cf5815,2,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,2840f22c34a373f32af89af99e24041623cf5815,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,903c48f3568573dc7c3455a4e6c28522efec40c5,3,Undirected
8451224099497aa958275996864741fb0f9c2f02,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,f9b11f33d351ed3eac32e0d0054f4c2525251237,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,d7bcebb26b621ec3591d839c8d402b566e6f1901,4,Undirected
d7bcebb26b621ec3591d839c8d402b566e6f1901,d7bcebb26b621ec3591d839c8d402b566e6f1901,4,Undirected
72410597fa4081c009e979422eb054bc041b3940,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
85b5d96bb1ea3cc79411d4f2ca5d5d08675c3444,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
a4fee284b97b3222cede9d12ae9911fb08dbdec1,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
9076709fdd75a4c79d4356c66cd6de0de61e67fb,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
36854a5a717f4dc744bd5392de764056d523875e,36854a5a717f4dc744bd5392de764056d523875e,3,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
6386805d649a92587c61360775626f055965bd31,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
150b7de9f252b6d95d7bed65c7f9cc2e38d9a4e1,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,36854a5a717f4dc744bd5392de764056d523875e,2,Undirected
8fed2a5351841bc560f12075ff00405d5451a22e,36854a5a717f4dc744bd5392de764056d523875e,1,Undirected
fb62e5b0e3d6f8163796ecffecc451acd3dee030,6bb630e239141e1265c445a5dd543695bf345b61,1,Undirected
de0eabe54a5e795a923cec8a96016d2e3813f908,6bb630e239141e1265c445a5dd543695bf345b61,3,Undirected
9e75e979ebfb58287796ae687f84808f0723102e,6bb630e239141e1265c445a5dd543695bf345b61,1,Undirected
17376f52bc7b94638b8b3f0e271e92622dae4e22,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,4,Undirected
64374c6215fa6ba8dc1da1d74e1399fd2e81136e,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,7,Undirected
4afa2a107c3a2c5ddcb8d465cb7736b683cdb7e8,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,3,Undirected
8451224099497aa958275996864741fb0f9c2f02,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,1,Undirected
5568b7f076a994ad70b628526fbac67a735d5404,64374c6215fa6ba8dc1da1d74e1399fd2e81136e,2,Undirected
1bc135ecf44a30f281cc3689f481e7fadff9e16b,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
f40b6473c086fb990b819cb938204d5450a36a47,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
65246f02419cfc238208bb5435be98f0b9e4f66b,225b2b9174837e70195a64b0c2ad42b48e965cd1,2,Undirected
7dd956dcedb74150014bac874af9bf95325cafca,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
0d719cc5b56bf564e7788f3763adc45020354ace,225b2b9174837e70195a64b0c2ad42b48e965cd1,6,Undirected
748a194080210affea1637d40586ddf33ec24800,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
d73b5d71c963cf6137ec46316df4c82395e6a5f8,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
8d4fe25a1165113c3cd3853c8a4a72d3ed7e579f,225b2b9174837e70195a64b0c2ad42b48e965cd1,7,Undirected
225b2b9174837e70195a64b0c2ad42b48e965cd1,225b2b9174837e70195a64b0c2ad42b48e965cd1,2,Undirected
1c1e28f1878ade9bb882280cf0a13ea2260becac,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
de0eabe54a5e795a923cec8a96016d2e3813f908,225b2b9174837e70195a64b0c2ad42b48e965cd1,1,Undirected
a03acdeef04e487a155be9c14043a8016861ab62,06f64100b76c2eab033477c61bf7c4058f57a28a,1,Undirected
b0559165c021fd8704c40909d5f3f978a17fb62c,06f64100b76c2eab033477c61bf7c4058f57a28a,2,Undirected
06f64100b76c2eab033477c61bf7c4058f57a28a,06f64100b76c2eab033477c61bf7c4058f57a28a,2,Undirected
17f06fc5302baad1f4575b2d7420021bf53eb5ff,06f64100b76c2eab033477c61bf7c4058f57a28a,1,Undirected
2fb35878a92081420d5302b01229b6383077837c,06f64100b76c2eab033477c61bf7c4058f57a28a,1,Undirected
1990a8cd34d05e7b5c286a3418d29eb6bb5f0397,06f64100b76c2eab033477c61bf7c4058f57a28a,1,Undirected
8ca29a50509e10cea5e285fc0710b797c270c208,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,2,Undirected
9bf903d495d35f857a78886b72d8ce36f8931a9a,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
da0531b1d59fb03644e427631e9c10b9b636c7d7,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,2,Undirected
8451224099497aa958275996864741fb0f9c2f02,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,3,Undirected
8bf11d1ff8e3ff9604c80f1cdda670893db0d84e,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
f549a056d337a677462e245cf406ef42a6d2f2ca,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,2,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,2,Undirected
0f6d1f158e5245588d5f16ae7d3f4ad7d703e679,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
f3deda4b6c24e7c076bff0c2e9b333b67085aa95,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,4,Undirected
33d370066b4e685af2213ceab94c81f2624c58ca,48fff70bb246cb88dc1ef411c4ff74408d89cfbe,3,Undirected
6661d52cba5778ab723d8f355d31fd4477da1714,8a1081af63bc73ccbcccb12e09a096b8ed92e49f,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,8a1081af63bc73ccbcccb12e09a096b8ed92e49f,1,Undirected
74536c03a40a10eadf0521a81e1eb738e503376c,8a1081af63bc73ccbcccb12e09a096b8ed92e49f,1,Undirected
8d4fe25a1165113c3cd3853c8a4a72d3ed7e579f,8a1081af63bc73ccbcccb12e09a096b8ed92e49f,1,Undirected
857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,8a1081af63bc73ccbcccb12e09a096b8ed92e49f,1,Undirected
